Tiempo ,YAW,PITCH,E_PITCH,E_YAW
50.12,-128.617,0.003,0.0,0.0
50.14,-128.627,0.003,0.0,0.0
50.16,-128.636,0.003,0.0,0.0
50.18,-128.645,0.003,0.0,0.0
50.2,-128.655,0.003,0.0,0.0
50.22,-128.664,0.003,0.0,0.0
50.24,-128.673,0.003,0.0,0.0
50.26,-128.681,0.003,0.0,0.0
50.28,-128.69,0.003,0.0,0.0
50.3,-128.699,0.003,0.0,0.0
50.32,-128.708,0.003,0.0,0.0
50.34,-128.716,0.003,0.0,0.0
50.36,-128.725,0.003,0.0,0.0
50.38,-128.734,0.003,0.0,0.0
50.4,-128.743,0.003,0.0,0.0
50.42,-128.75,0.003,0.0,0.0
50.44,-128.758,0.003,0.0,0.0
50.46,-128.767,0.003,0.0,0.0
50.48,-128.774,0.003,0.0,0.0
50.5,-128.783,0.003,0.0,0.0
50.52,-128.79,0.003,0.0,0.0
50.54,-128.798,0.003,0.0,0.0
50.56,-128.805,0.003,0.0,0.0
50.58,-128.814,0.003,0.0,0.0
50.6,-128.821,0.003,0.0,0.0
50.62,-128.83,0.003,0.0,0.0
50.64,-128.837,0.003,0.0,0.0
50.66,-128.844,0.003,0.0,0.0
50.68,-128.851,0.003,0.0,0.0
50.7,-128.858,0.003,0.0,0.0
50.72,-128.866,0.003,0.0,0.0
50.74,-128.873,0.003,0.0,0.0
50.76,-128.88,0.003,0.0,0.0
50.78,-128.887,0.003,0.0,0.0
50.8,-128.893,0.003,0.0,0.0
50.82,-128.9,0.003,0.0,0.0
50.84,-128.907,0.003,0.0,0.0
50.86,-128.914,0.003,0.0,0.0
50.88,-128.921,0.003,0.0,0.0
50.9,-128.926,0.003,0.0,0.0
50.92,-128.933,0.003,0.0,0.0
50.94,-128.94,0.003,0.0,0.0
50.96,-128.945,0.003,0.0,0.0
50.98,-128.952,0.003,0.0,0.0
51.0,-128.957,0.003,0.0,0.0
51.02,-128.964,0.003,0.0,0.0
51.04,-128.969,0.003,0.0,0.0
