=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.04.19 10:49:25 =~=~=~=~=~=~=~=~=~=~=~=
Tiempo ,Entrada,ANGULO,POSICION
 46.340, 0.000, 0.002, 0.271
 46.360, 0.000, 0.058, 0.271
 46.380, 0.000, 0.115, 0.271
 46.400, 0.000, 0.169, 0.271
 46.420, 0.000, 0.222, 0.271
 46.440, 0.000, 0.271, 0.271
 46.460, 0.000, 0.316, 0.271
 46.480, 0.000, 0.358, 0.271
 46.500, 0.000, 0.393, 0.271
 46.520, 0.000, 0.422, 0.271
 46.540, 0.000, 0.447, 0.271
 46.560, 0.000, 0.466, 0.271
 46.580, 0.000, 0.476, 0.271
 46.600, 0.000, 0.482, 0.271
 46.620, 0.000, 0.482, 0.271
 46.640, 0.000, 0.473, 0.271
 46.660, 0.000, 0.457, 0.271
 46.680, 0.000, 0.436, 0.271
 46.700, 0.000, 0.408, 0.271
 46.720, 0.000, 0.375, 0.271
 46.740, 0.000, 0.335, 0.271
 46.760, 0.000, 0.293, 0.271
 46.780, 0.000, 0.244, 0.271
 46.800, 0.000, 0.194, 0.271
 46.820, 0.000, 0.140, 0.271
 46.840, 0.000, 0.084, 0.271
 46.860, 0.000, 0.028, 0.271
 46.880, 0.000,-0.030, 0.271
 46.900, 0.000,-0.086, 0.271
 46.920, 0.000,-0.141, 0.271
 46.940, 0.000,-0.194, 0.271
 46.960, 0.000,-0.244, 0.271
 46.980, 0.000,-0.291, 0.271
 47.000, 0.000,-0.335, 0.271
 47.020, 0.000,-0.372, 0.271
 47.040, 0.000,-0.405, 0.271
 47.060, 0.000,-0.431, 0.271
 47.080, 0.000,-0.452, 0.271
 47.100, 0.000,-0.468, 0.271
 47.120, 0.000,-0.475, 0.271
 47.140, 0.000,-0.476, 0.271
 47.160, 0.000,-0.471, 0.271
 47.180, 0.000,-0.459, 0.271
 47.200, 0.000,-0.440, 0.271
 47.220, 0.000,-0.415, 0.271
 47.240, 0.000,-0.384, 0.271
 47.260, 0.000,-0.346, 0.271
 47.280, 0.000,-0.305, 0.271
 47.300, 0.000,-0.258, 0.271
 47.320, 0.000,-0.209, 0.271
 47.340, 0.000,-0.157, 0.271
 47.360, 0.000,-0.103, 0.271
 47.380, 0.000,-0.047, 0.271
 47.400, 0.000, 0.010, 0.271
 47.420, 0.000, 0.066, 0.271
 47.440, 0.000, 0.122, 0.271
 47.460, 0.000, 0.176, 0.271
 47.480, 0.000, 0.229, 0.271
 47.500, 0.000, 0.276, 0.271
 47.520, 0.000, 0.321, 0.271
 47.540, 0.000, 0.361, 0.271
 47.560, 0.000, 0.396, 0.271
 47.580, 0.000, 0.424, 0.271
 47.600, 0.000, 0.449, 0.271
 47.620, 0.000, 0.466, 0.271
 47.640, 0.000, 0.475, 0.271
 47.660, 0.000, 0.480, 0.271
 47.680, 0.000, 0.478, 0.271
 47.700, 0.000, 0.469, 0.271
 47.720, 0.000, 0.452, 0.271
 47.740, 0.000, 0.429, 0.271
 47.760, 0.000, 0.401, 0.271
 47.780, 0.000, 0.367, 0.271
 47.800, 0.000, 0.328, 0.271
 47.820, 0.000, 0.283, 0.271
 47.840, 0.000, 0.236, 0.271
 47.860, 0.000, 0.185, 0.271
 47.880, 0.000, 0.131, 0.271
 47.900, 0.000, 0.075, 0.271
 47.920, 0.000, 0.019, 0.271
 47.940, 0.000,-0.037, 0.271
 47.960, 0.000,-0.094, 0.271
 47.980, 0.000,-0.148, 0.271
 48.000, 0.000,-0.201, 0.271
 48.020, 0.000,-0.251, 0.271
 48.040, 0.000,-0.297, 0.271
 48.060, 0.000,-0.339, 0.271
 48.080, 0.000,-0.375, 0.271
 48.100, 0.000,-0.407, 0.271
 48.120, 0.000,-0.433, 0.271
 48.140, 0.000,-0.452, 0.271
 48.160, 0.000,-0.466, 0.271
 48.180, 0.000,-0.473, 0.271
 48.200, 0.000,-0.473, 0.271
 48.220, 0.000,-0.468, 0.271
 48.240, 0.000,-0.454, 0.271
 48.260, 0.000,-0.433, 0.271
 48.280, 0.000,-0.407, 0.271
 48.300, 0.000,-0.375, 0.271
 48.320, 0.000,-0.339, 0.271
 48.340, 0.000,-0.297, 0.271
 48.360, 0.000,-0.251, 0.271
 48.380, 0.000,-0.201, 0.271
 48.400, 0.000,-0.148, 0.271
 48.420, 0.000,-0.094, 0.271
 48.440, 0.000,-0.038, 0.271
 48.460, 0.000, 0.019, 0.271
 48.480, 0.000, 0.075, 0.271
 48.500, 0.000, 0.131, 0.271
 48.520, 0.000, 0.183, 0.271
 48.540, 0.000, 0.236, 0.271
 48.560, 0.000, 0.283, 0.271
 48.580, 0.000, 0.326, 0.271
 48.600, 0.000, 0.365, 0.271
 48.620, 0.000, 0.398, 0.271
 48.640, 0.000, 0.428, 0.271
 48.660, 0.000, 0.449, 0.271
 48.680, 0.000, 0.466, 0.271
 48.700, 0.000, 0.475, 0.271
 48.720, 0.000, 0.476, 0.271
 48.740, 0.000, 0.475, 0.271
 48.760, 0.000, 0.464, 0.271
 48.780, 0.000, 0.447, 0.271
 48.800, 0.000, 0.422, 0.271
 48.820, 0.000, 0.394, 0.271
 48.840, 0.000, 0.360, 0.271
 48.860, 0.000, 0.319, 0.271
 48.880, 0.000, 0.276, 0.271
 48.900, 0.000, 0.227, 0.271
 48.920, 0.000, 0.175, 0.271
 48.940, 0.000, 0.122, 0.271
 48.960, 0.000, 0.066, 0.271
 48.980, 0.000, 0.010, 0.271
 49.000, 0.000,-0.047, 0.271
 49.020, 0.000,-0.103, 0.271
 49.040, 0.000,-0.155, 0.271
 49.060, 0.000,-0.208, 0.271
 49.080, 0.000,-0.257, 0.271
 49.100, 0.000,-0.302, 0.271
 49.120, 0.000,-0.342, 0.271
 49.140, 0.000,-0.379, 0.271
 49.160, 0.000,-0.410, 0.271
 49.180, 0.000,-0.435, 0.271
 49.200, 0.000,-0.452, 0.271
 49.220, 0.000,-0.466, 0.271
 49.240, 0.000,-0.471, 0.271
 49.260, 0.000,-0.471, 0.271
 49.280, 0.000,-0.463, 0.271
 49.300, 0.000,-0.449, 0.271
 49.320, 0.000,-0.428, 0.271
 49.340, 0.000,-0.401, 0.271
 49.360, 0.000,-0.368, 0.271
 49.380, 0.000,-0.332, 0.271
 49.400, 0.000,-0.288, 0.271
 49.420, 0.000,-0.243, 0.271
 49.440, 0.000,-0.192, 0.271
 49.460, 0.000,-0.140, 0.271
 49.480, 0.000,-0.086, 0.271
 49.500, 0.000,-0.030, 0.271
 49.520, 0.000, 0.028, 0.271
 49.540, 0.000, 0.084, 0.271
 49.560, 0.000, 0.138, 0.271
 49.580, 0.000, 0.192, 0.271
 49.600, 0.000, 0.241, 0.271
 49.620, 0.000, 0.288, 0.271
 49.640, 0.000, 0.332, 0.271
 49.660, 0.000, 0.368, 0.271
 49.680, 0.000, 0.401, 0.271
 49.700, 0.000, 0.428, 0.271
 49.720, 0.000, 0.450, 0.271
 49.740, 0.000, 0.464, 0.271
 49.760, 0.000, 0.473, 0.271
 49.780, 0.000, 0.475, 0.271
 49.800, 0.000, 0.471, 0.271
 49.820, 0.000, 0.459, 0.271
 49.840, 0.000, 0.442, 0.271
 49.860, 0.000, 0.417, 0.271
 49.880, 0.000, 0.387, 0.271
 49.900, 0.000, 0.353, 0.271
 49.920, 0.000, 0.311, 0.271
 49.940, 0.000, 0.267, 0.271
 49.960, 0.000, 0.218, 0.271
 49.980, 0.000, 0.166, 0.271
 50.000, 0.000, 0.113, 0.271
 50.020, 0.000, 0.058, 0.271
 50.040, 0.000, 0.002, 0.271
 50.060, 0.000,-0.054, 0.271
 50.080, 0.000,-0.110, 0.271
 50.100, 0.000,-0.164, 0.271
 50.120, 0.000,-0.215, 0.271
 50.140, 0.000,-0.262, 0.271
 50.160, 0.000,-0.307, 0.271
 50.180, 0.000,-0.347, 0.271
 50.200, 0.000,-0.382, 0.271
 50.220, 0.000,-0.412, 0.271
 50.240, 0.000,-0.435, 0.271
 50.260, 0.000,-0.452, 0.271
 50.280, 0.000,-0.464, 0.271
 50.300, 0.000,-0.469, 0.271
 50.320, 0.000,-0.468, 0.271
 50.340, 0.000,-0.459, 0.271
 50.360, 0.000,-0.443, 0.271
 50.380, 0.000,-0.422, 0.271
 50.400, 0.000,-0.394, 0.271
 50.420, 0.000,-0.361, 0.271
 50.440, 0.000,-0.323, 0.271
 50.460, 0.000,-0.281, 0.271
 50.480, 0.000,-0.234, 0.271
 50.500, 0.000,-0.183, 0.271
 50.520, 0.000,-0.131, 0.271
 50.540, 0.000,-0.077, 0.271
 50.560, 0.000,-0.021, 0.271
 50.580, 0.000, 0.035, 0.271
 50.600, 0.000, 0.091, 0.271
 50.620, 0.000, 0.145, 0.271
 50.640, 0.000, 0.197, 0.271
 50.660, 0.000, 0.248, 0.271
 50.680, 0.000, 0.293, 0.271
 50.700, 0.000, 0.335, 0.271
 50.720, 0.000, 0.372, 0.271
 50.740, 0.000, 0.405, 0.271
 50.760, 0.000, 0.431, 0.271
 50.780, 0.000, 0.450, 0.271
 50.800, 0.000, 0.464, 0.271
 50.820, 0.000, 0.471, 0.271
 50.840, 0.000, 0.473, 0.271
 50.860, 0.000, 0.468, 0.271
 50.880, 0.000, 0.454, 0.271
 50.900, 0.000, 0.436, 0.271
 50.920, 0.000, 0.412, 0.271
 50.940, 0.000, 0.380, 0.271
 50.960, 0.000, 0.344, 0.271
 50.980, 0.000, 0.304, 0.271
 51.000, 0.000, 0.258, 0.271
 51.020, 0.000, 0.209, 0.271
 51.040, 0.000, 0.159, 0.271
 51.060, 0.000, 0.105, 0.271
 51.080, 0.000, 0.049, 0.271
 51.100, 0.000,-0.007, 0.271
 51.120, 0.000,-0.063, 0.271
 51.140, 0.000,-0.117, 0.271
 51.160, 0.000,-0.171, 0.271
 51.180, 0.000,-0.222, 0.271
 51.200, 0.000,-0.269, 0.271
 51.220, 0.000,-0.311, 0.271
 51.240, 0.000,-0.351, 0.271
 51.260, 0.000,-0.386, 0.271
 51.280, 0.000,-0.414, 0.271
 51.300, 0.000,-0.436, 0.271
 51.320, 0.000,-0.452, 0.271
 51.340, 0.000,-0.463, 0.271
 51.360, 0.000,-0.466, 0.271
 51.380, 0.000,-0.464, 0.271
 51.400, 0.000,-0.454, 0.271
 51.420, 0.000,-0.438, 0.271
 51.440, 0.000,-0.417, 0.271
 51.460, 0.000,-0.387, 0.271
 51.480, 0.000,-0.354, 0.271
 51.500, 0.000,-0.314, 0.271
 51.520, 0.000,-0.272, 0.271
 51.540, 0.000,-0.225, 0.271
 51.560, 0.000,-0.175, 0.271
 51.580, 0.000,-0.122, 0.271
 51.600, 0.000,-0.066, 0.271
 51.620, 0.000,-0.010, 0.271
 51.640, 0.000, 0.044, 0.271
 51.660, 0.000, 0.099, 0.271
 51.680, 0.000, 0.154, 0.271
 51.700, 0.000, 0.204, 0.271
 51.720, 0.000, 0.253, 0.271
 51.740, 0.000, 0.298, 0.271
 51.760, 0.000, 0.339, 0.271
 51.780, 0.000, 0.375, 0.271
 51.800, 0.000, 0.407, 0.271
 51.820, 0.000, 0.431, 0.271
 51.840, 0.000, 0.450, 0.271
 51.860, 0.000, 0.464, 0.271
 51.880, 0.000, 0.469, 0.271
 51.900, 0.000, 0.471, 0.271
 51.920, 0.000, 0.464, 0.271
 51.940, 0.000, 0.450, 0.271
 51.960, 0.000, 0.431, 0.271
 51.980, 0.000, 0.405, 0.271
 52.000, 0.000, 0.374, 0.271
 52.020, 0.000, 0.337, 0.271
 52.040, 0.000, 0.295, 0.271
 52.060, 0.000, 0.250, 0.271
 52.080, 0.000, 0.201, 0.271
 52.100, 0.000, 0.148, 0.271
 52.120, 0.000, 0.096, 0.271
 52.140, 0.000, 0.040, 0.271
 52.160, 0.000,-0.016, 0.271
 52.180, 0.000,-0.070, 0.271
 52.200, 0.000,-0.126, 0.271
 52.220, 0.000,-0.178, 0.271
 52.240, 0.000,-0.227, 0.271
 52.260, 0.000,-0.274, 0.271
 52.280, 0.000,-0.316, 0.271
 52.300, 0.000,-0.354, 0.271
 52.320, 0.000,-0.387, 0.271
 52.340, 0.000,-0.415, 0.271
 52.360, 0.000,-0.438, 0.271
 52.380, 0.000,-0.452, 0.271
 52.400, 0.000,-0.461, 0.271
 52.420, 0.000,-0.464, 0.271
 52.440, 0.000,-0.461, 0.271
 52.460, 0.000,-0.450, 0.271
 52.480, 0.000,-0.433, 0.271
 52.500, 0.000,-0.410, 0.271
 52.520, 0.000,-0.380, 0.271
 52.540, 0.000,-0.346, 0.271
 52.560, 0.000,-0.307, 0.271
 52.580, 0.000,-0.264, 0.271
 52.600, 0.000,-0.216, 0.271
 52.620, 0.000,-0.166, 0.271
 52.640, 0.000,-0.113, 0.271
 52.660, 0.000,-0.058, 0.271
 52.680, 0.000,-0.003, 0.271
 52.700, 0.000, 0.052, 0.271
 52.720, 0.000, 0.108, 0.271
 52.740, 0.000, 0.161, 0.271
 52.760, 0.000, 0.211, 0.271
 52.780, 0.000, 0.258, 0.271
 52.800, 0.000, 0.304, 0.271
 52.820, 0.000, 0.344, 0.271
 52.840, 0.000, 0.379, 0.271
 52.860, 0.000, 0.408, 0.271
 52.880, 0.000, 0.433, 0.271
 52.900, 0.000, 0.450, 0.271
 52.920, 0.000, 0.463, 0.271
 52.940, 0.000, 0.468, 0.271
 52.960, 0.000, 0.468, 0.271
 52.980, 0.000, 0.461, 0.271
 53.000, 0.000, 0.445, 0.271
 53.020, 0.000, 0.424, 0.271
 53.040, 0.000, 0.398, 0.271
 53.060, 0.000, 0.365, 0.271
 53.080, 0.000, 0.328, 0.271
 53.100, 0.000, 0.286, 0.271
 53.120, 0.000, 0.241, 0.271
 53.140, 0.000, 0.192, 0.271
 53.160, 0.000, 0.140, 0.271
 53.180, 0.000, 0.086, 0.271
 53.200, 0.000, 0.031, 0.271
 53.220, 0.000,-0.024, 0.271
 53.240, 0.000,-0.080, 0.271
 53.260, 0.000,-0.133, 0.271
 53.280, 0.000,-0.185, 0.271
 53.300, 0.000,-0.234, 0.271
 53.320, 0.000,-0.279, 0.271
 53.340, 0.000,-0.321, 0.271
 53.360, 0.000,-0.360, 0.271
 53.380, 0.000,-0.391, 0.271
 53.400, 0.000,-0.417, 0.271
 53.420, 0.000,-0.438, 0.271
 53.440, 0.000,-0.452, 0.271
 53.460, 0.000,-0.459, 0.271
 53.480, 0.000,-0.461, 0.271
 53.500, 0.000,-0.457, 0.271
 53.520, 0.000,-0.447, 0.271
 53.540, 0.000,-0.428, 0.271
 53.560, 0.000,-0.403, 0.271
 53.580, 0.000,-0.374, 0.271
 53.600, 0.000,-0.339, 0.271
 53.620, 0.000,-0.300, 0.271
 53.640, 0.000,-0.255, 0.271
 53.660, 0.000,-0.208, 0.271
 53.680, 0.000,-0.157, 0.271
 53.700, 0.000,-0.105, 0.271
 53.720, 0.000,-0.049, 0.271
 53.740, 0.000, 0.005, 0.271
 53.760, 0.000, 0.061, 0.271
 53.780, 0.000, 0.115, 0.271
 53.800, 0.000, 0.168, 0.271
 53.820, 0.000, 0.218, 0.271
 53.840, 0.000, 0.265, 0.271
 53.860, 0.000, 0.309, 0.271
 53.880, 0.000, 0.347, 0.271
 53.900, 0.000, 0.382, 0.271
 53.920, 0.000, 0.412, 0.271
 53.940, 0.000, 0.435, 0.271
 53.960, 0.000, 0.450, 0.271
 53.980, 0.000, 0.461, 0.271
 54.000, 0.000, 0.466, 0.271
 54.020, 0.000, 0.464, 0.271
 54.040, 0.000, 0.456, 0.271
 54.060, 0.000, 0.440, 0.271
 54.080, 0.000, 0.419, 0.271
 54.100, 0.000, 0.391, 0.271
 54.120, 0.000, 0.360, 0.271
 54.140, 0.000, 0.321, 0.271
 54.160, 0.000, 0.278, 0.271
 54.180, 0.000, 0.232, 0.271
 54.200, 0.000, 0.183, 0.271
 54.220, 0.000, 0.131, 0.271
 54.240, 0.000, 0.077, 0.271
 54.260, 0.000, 0.023, 0.271
 54.280, 0.000,-0.033, 0.271
 54.300, 0.000,-0.087, 0.271
 54.320, 0.000,-0.141, 0.271
 54.340, 0.000,-0.192, 0.271
 54.360, 0.000,-0.239, 0.271
 54.380, 0.000,-0.284, 0.271
 54.400, 0.000,-0.326, 0.271
 54.420, 0.000,-0.363, 0.271
 54.440, 0.000,-0.393, 0.271
 54.460, 0.000,-0.419, 0.271
 54.480, 0.000,-0.438, 0.271
 54.500, 0.000,-0.450, 0.271
 54.520, 0.000,-0.457, 0.271
 54.540, 0.000,-0.459, 0.271
 54.560, 0.000,-0.454, 0.271
 54.580, 0.000,-0.442, 0.271
 54.600, 0.000,-0.422, 0.271
 54.620, 0.000,-0.398, 0.271
 54.640, 0.000,-0.367, 0.271
 54.660, 0.000,-0.332, 0.271
 54.680, 0.000,-0.291, 0.271
 54.700, 0.000,-0.246, 0.271
 54.720, 0.000,-0.199, 0.271
 54.740, 0.000,-0.147, 0.271
 54.760, 0.000,-0.094, 0.271
 54.780, 0.000,-0.040, 0.271
 54.800, 0.000, 0.014, 0.271
 54.820, 0.000, 0.070, 0.271
 54.840, 0.000, 0.124, 0.271
 54.860, 0.000, 0.175, 0.271
 54.880, 0.000, 0.223, 0.271
 54.900, 0.000, 0.271, 0.271
 54.920, 0.000, 0.312, 0.271
 54.940, 0.000, 0.353, 0.271
 54.960, 0.000, 0.386, 0.271
 54.980, 0.000, 0.414, 0.271
 55.000, 0.000, 0.435, 0.271
 55.020, 0.000, 0.450, 0.271
 55.040, 0.000, 0.461, 0.271
 55.060, 0.000, 0.463, 0.271
 55.080, 0.000, 0.461, 0.271
 55.100, 0.000, 0.450, 0.271
 55.120, 0.000, 0.435, 0.271
 55.140, 0.000, 0.414, 0.271
 55.160, 0.000, 0.386, 0.271
 55.180, 0.000, 0.351, 0.271
 55.200, 0.000, 0.312, 0.271
 55.220, 0.000, 0.271, 0.271
 55.240, 0.000, 0.223, 0.271
 55.260, 0.000, 0.175, 0.271
 55.280, 0.000, 0.122, 0.271
 55.300, 0.000, 0.068, 0.271
 55.320, 0.000, 0.014, 0.271
 55.340, 0.000,-0.040, 0.271
 55.360, 0.000,-0.094, 0.271
 55.380, 0.000,-0.147, 0.271
 55.400, 0.000,-0.199, 0.271
 55.420, 0.000,-0.246, 0.271
 55.440, 0.000,-0.290, 0.271
 55.460, 0.000,-0.330, 0.271
 55.480, 0.000,-0.365, 0.271
 55.500, 0.000,-0.394, 0.271
 55.520, 0.000,-0.421, 0.271
 55.540, 0.000,-0.438, 0.271
 55.560, 0.000,-0.450, 0.271
 55.580, 0.000,-0.456, 0.271
 55.600, 0.000,-0.456, 0.271
 55.620, 0.000,-0.450, 0.271
 55.640, 0.000,-0.436, 0.271
 55.660, 0.000,-0.417, 0.271
 55.680, 0.000,-0.391, 0.271
 55.700, 0.000,-0.360, 0.271
 55.720, 0.000,-0.323, 0.271
 55.740, 0.000,-0.283, 0.271
 55.760, 0.000,-0.237, 0.271
 55.780, 0.000,-0.190, 0.271
 55.800, 0.000,-0.140, 0.271
 55.820, 0.000,-0.086, 0.271
 55.840, 0.000,-0.031, 0.271
 55.860, 0.000, 0.023, 0.271
 55.880, 0.000, 0.077, 0.271
 55.900, 0.000, 0.131, 0.271
 55.920, 0.000, 0.182, 0.271
 55.940, 0.000, 0.230, 0.271
 55.960, 0.000, 0.276, 0.271
 55.980, 0.000, 0.318, 0.271
 56.000, 0.000, 0.356, 0.271
 56.020, 0.000, 0.387, 0.271
 56.040, 0.000, 0.414, 0.271
 56.060, 0.000, 0.435, 0.271
 56.080, 0.000, 0.450, 0.271
 56.100, 0.000, 0.459, 0.271
 56.120, 0.000, 0.461, 0.271
 56.140, 0.000, 0.457, 0.271
 56.160, 0.000, 0.447, 0.271
 56.180, 0.000, 0.429, 0.271
 56.200, 0.000, 0.407, 0.271
 56.220, 0.000, 0.379, 0.271
 56.240, 0.000, 0.344, 0.271
 56.260, 0.000, 0.305, 0.271
 56.280, 0.000, 0.262, 0.271
 56.300, 0.000, 0.215, 0.271
 56.320, 0.000, 0.166, 0.271
 56.340, 0.000, 0.113, 0.271
 56.360, 0.000, 0.059, 0.271
 56.380, 0.000, 0.005, 0.271
 56.400, 0.000,-0.049, 0.271
 56.420, 0.000,-0.103, 0.271
 56.440, 0.000,-0.154, 0.271
 56.460, 0.000,-0.204, 0.271
 56.480, 0.000,-0.251, 0.271
 56.500, 0.000,-0.295, 0.271
 56.520, 0.000,-0.333, 0.271
 56.540, 0.000,-0.368, 0.271
 56.560, 0.000,-0.396, 0.271
 56.580, 0.000,-0.421, 0.271
 56.600, 0.000,-0.438, 0.271
 56.620, 0.000,-0.450, 0.271
 56.640, 0.000,-0.454, 0.271
 56.660, 0.000,-0.454, 0.271
 56.680, 0.000,-0.447, 0.271
 56.700, 0.000,-0.431, 0.271
 56.720, 0.000,-0.412, 0.271
 56.740, 0.000,-0.386, 0.271
 56.760, 0.000,-0.353, 0.271
 56.780, 0.000,-0.316, 0.271
 56.800, 0.000,-0.276, 0.271
 56.820, 0.000,-0.229, 0.271
 56.840, 0.000,-0.182, 0.271
 56.860, 0.000,-0.131, 0.271
 56.880, 0.000,-0.079, 0.271
 56.900, 0.000,-0.024, 0.271
 56.920, 0.000, 0.030, 0.271
 56.940, 0.000, 0.084, 0.271
 56.960, 0.000, 0.138, 0.271
 56.980, 0.000, 0.188, 0.271
 57.000, 0.000, 0.237, 0.271
 57.020, 0.000, 0.281, 0.271
 57.040, 0.000, 0.323, 0.271
 57.060, 0.000, 0.360, 0.271
 57.080, 0.000, 0.389, 0.271
 57.100, 0.000, 0.415, 0.271
 57.120, 0.000, 0.436, 0.271
 57.140, 0.000, 0.449, 0.271
 57.160, 0.000, 0.457, 0.271
 57.180, 0.000, 0.459, 0.271
 57.200, 0.000, 0.454, 0.271
 57.220, 0.000, 0.443, 0.271
 57.240, 0.000, 0.424, 0.271
 57.260, 0.000, 0.400, 0.271
 57.280, 0.000, 0.370, 0.271
 57.300, 0.000, 0.337, 0.271
 57.320, 0.000, 0.297, 0.271
 57.340, 0.000, 0.253, 0.271
 57.360, 0.000, 0.208, 0.271
 57.380, 0.000, 0.157, 0.271
 57.400, 0.000, 0.105, 0.271
 57.420, 0.000, 0.052, 0.271
 57.440, 0.000,-0.003, 0.271
 57.460, 0.000,-0.058, 0.271
 57.480, 0.000,-0.110, 0.271
 57.500, 0.000,-0.162, 0.271
 57.520, 0.000,-0.211, 0.271
 57.540, 0.000,-0.257, 0.271
 57.560, 0.000,-0.300, 0.271
 57.580, 0.000,-0.337, 0.271
 57.600, 0.000,-0.370, 0.271
 57.620, 0.000,-0.398, 0.271
 57.640, 0.000,-0.422, 0.271
 57.660, 0.000,-0.438, 0.271
 57.680, 0.000,-0.449, 0.271
 57.700, 0.000,-0.452, 0.271
 57.720, 0.000,-0.450, 0.271
 57.740, 0.000,-0.442, 0.271
 57.760, 0.000,-0.426, 0.271
 57.780, 0.000,-0.405, 0.271
 57.800, 0.000,-0.377, 0.271
 57.820, 0.000,-0.346, 0.271
 57.840, 0.000,-0.309, 0.271
 57.860, 0.000,-0.267, 0.271
 57.880, 0.000,-0.222, 0.271
 57.900, 0.000,-0.173, 0.271
 57.920, 0.000,-0.122, 0.271
 57.940, 0.000,-0.068, 0.271
 57.960, 0.000,-0.014, 0.271
 57.980, 0.000, 0.038, 0.271
 58.000, 0.000, 0.093, 0.271
 58.020, 0.000, 0.145, 0.271
 58.040, 0.000, 0.195, 0.271
 58.060, 0.000, 0.243, 0.271
 58.080, 0.000, 0.286, 0.271
 58.100, 0.000, 0.326, 0.271
 58.120, 0.000, 0.361, 0.271
 58.140, 0.000, 0.391, 0.271
 58.160, 0.000, 0.417, 0.271
 58.180, 0.000, 0.436, 0.271
 58.200, 0.000, 0.449, 0.271
 58.220, 0.000, 0.456, 0.271
 58.240, 0.000, 0.456, 0.271
 58.260, 0.000, 0.450, 0.271
 58.280, 0.000, 0.438, 0.271
 58.300, 0.000, 0.419, 0.271
 58.320, 0.000, 0.394, 0.271
 58.340, 0.000, 0.363, 0.271
 58.360, 0.000, 0.330, 0.271
 58.380, 0.000, 0.290, 0.271
 58.400, 0.000, 0.246, 0.271
 58.420, 0.000, 0.197, 0.271
 58.440, 0.000, 0.148, 0.271
 58.460, 0.000, 0.096, 0.271
 58.480, 0.000, 0.044, 0.271
 58.500, 0.000,-0.010, 0.271
 58.520, 0.000,-0.065, 0.271
 58.540, 0.000,-0.117, 0.271
 58.560, 0.000,-0.169, 0.271
 58.580, 0.000,-0.216, 0.271
 58.600, 0.000,-0.262, 0.271
 58.620, 0.000,-0.304, 0.271
 58.640, 0.000,-0.340, 0.271
 58.660, 0.000,-0.374, 0.271
 58.680, 0.000,-0.400, 0.271
 58.700, 0.000,-0.422, 0.271
 58.720, 0.000,-0.438, 0.271
 58.740, 0.000,-0.447, 0.271
 58.760, 0.000,-0.450, 0.271
 58.780, 0.000,-0.449, 0.271
 58.800, 0.000,-0.438, 0.271
 58.820, 0.000,-0.422, 0.271
 58.840, 0.000,-0.400, 0.271
 58.860, 0.000,-0.372, 0.271
 58.880, 0.000,-0.339, 0.271
 58.900, 0.000,-0.302, 0.271
 58.920, 0.000,-0.258, 0.271
 58.940, 0.000,-0.213, 0.271
 58.960, 0.000,-0.164, 0.271
 58.980, 0.000,-0.113, 0.271
 59.000, 0.000,-0.059, 0.271
 59.020, 0.000,-0.007, 0.271
 59.040, 0.000, 0.047, 0.271
 59.060, 0.000, 0.099, 0.271
 59.080, 0.000, 0.152, 0.271
 59.100, 0.000, 0.201, 0.271
 59.120, 0.000, 0.248, 0.271
 59.140, 0.000, 0.291, 0.271
 59.160, 0.000, 0.330, 0.271
 59.180, 0.000, 0.365, 0.271
 59.200, 0.000, 0.394, 0.271
 59.220, 0.000, 0.417, 0.271
 59.240, 0.000, 0.436, 0.271
 59.260, 0.000, 0.447, 0.271
 59.280, 0.000, 0.452, 0.271
 59.300, 0.000, 0.454, 0.271
 59.320, 0.000, 0.447, 0.271
 59.340, 0.000, 0.433, 0.271
 59.360, 0.000, 0.414, 0.271
 59.380, 0.000, 0.387, 0.271
 59.400, 0.000, 0.358, 0.271
 59.420, 0.000, 0.321, 0.271
 59.440, 0.000, 0.281, 0.271
 59.460, 0.000, 0.237, 0.271
 59.480, 0.000, 0.190, 0.271
 59.500, 0.000, 0.140, 0.271
 59.520, 0.000, 0.087, 0.271
 59.540, 0.000, 0.035, 0.271
 59.560, 0.000,-0.019, 0.271
 59.580, 0.000,-0.072, 0.271
 59.600, 0.000,-0.124, 0.271
 59.620, 0.000,-0.175, 0.271
 59.640, 0.000,-0.223, 0.271
 59.660, 0.000,-0.267, 0.271
 59.680, 0.000,-0.309, 0.271
 59.700, 0.000,-0.344, 0.271
 59.720, 0.000,-0.375, 0.271
 59.740, 0.000,-0.401, 0.271
 59.760, 0.000,-0.422, 0.271
 59.780, 0.000,-0.438, 0.271
 59.800, 0.000,-0.445, 0.271
 59.820, 0.000,-0.447, 0.271
 59.840, 0.000,-0.445, 0.271
 59.860, 0.000,-0.433, 0.271
 59.880, 0.000,-0.417, 0.271
 59.900, 0.000,-0.394, 0.271
 59.920, 0.000,-0.365, 0.271
 59.940, 0.000,-0.332, 0.271
 59.960, 0.000,-0.293, 0.271
 59.980, 0.000,-0.251, 0.271
 60.000, 0.000,-0.204, 0.271
 60.020, 0.000,-0.155, 0.271
 60.040, 0.000,-0.105, 0.271
 60.060, 0.000,-0.052, 0.271
 60.080, 0.000, 0.002, 0.271
 60.100, 0.000, 0.054, 0.271
 60.120, 0.000, 0.108, 0.271
 60.140, 0.000, 0.159, 0.271
 60.160, 0.000, 0.208, 0.271
 60.180, 0.000, 0.253, 0.271
 60.200, 0.000, 0.297, 0.271
 60.220, 0.000, 0.333, 0.271
