Tiempo ,CONTROL,REI,VELOCIDAD,ANGULO,REFERENCIA,PERTURBACION
41.26,0.162,0.162,-0.0,-0.0,0.0,0.0
41.28,0.162,0.162,-0.0,-0.0,0.0,0.0
41.3,0.162,0.162,-0.0,-0.0,0.0,0.0
41.32,0.162,0.162,0.0,-0.0,0.0,0.0
41.34,0.162,0.162,0.0,-0.0,0.0,0.0
41.36,0.162,0.162,0.0,-0.0,0.0,0.0
41.38,0.162,0.162,0.0,-0.0,0.0,0.0
41.4,0.162,0.162,-0.0,-0.0,0.0,0.0
41.42,0.162,0.162,-0.0,-0.0,0.0,0.0
41.44,0.162,0.162,-0.0,-0.0,0.0,0.0
41.46,0.162,0.162,-0.0,-0.0,0.0,0.0
41.48,0.162,0.162,0.0,-0.0,0.0,0.0
41.5,0.162,0.162,0.0,-0.0,0.0,0.0
41.52,0.162,0.162,0.0,-0.0,0.0,0.0
41.54,0.162,0.162,0.0,-0.0,0.0,0.0
41.56,0.162,0.162,-0.0,-0.0,0.0,0.0
41.58,0.162,0.162,-0.0,-0.0,0.0,0.0
41.6,0.162,0.162,-0.0,-0.0,0.0,0.0
41.62,0.162,0.162,-0.0,-0.0,0.0,0.0
41.64,0.162,0.162,0.0,-0.0,0.0,0.0
41.66,0.162,0.162,0.0,-0.0,0.0,0.0
41.68,0.162,0.162,0.0,-0.0,0.0,0.0
41.7,0.162,0.162,0.0,-0.0,0.0,0.0
41.72,0.162,0.162,-0.0,-0.0,0.0,0.0
41.74,0.162,0.162,-0.0,-0.0,0.0,0.0
41.76,0.162,0.162,-0.0,-0.0,0.0,0.0
41.78,0.162,0.162,-0.0,-0.0,0.0,0.0
41.8,0.162,0.162,-0.0,-0.0,0.0,0.0
41.82,0.162,0.162,0.0,-0.0,0.0,0.0
41.84,0.162,0.162,0.0,-0.0,0.0,0.0
41.86,0.162,0.162,0.0,-0.0,0.0,0.0
41.88,0.162,0.162,0.0,-0.0,0.0,0.0
41.9,0.162,0.162,-0.0,-0.0,0.0,0.0
41.92,0.162,0.162,-0.0,-0.0,0.0,0.0
41.94,0.162,0.162,-0.0,-0.0,0.0,0.0
